id|isDemo|region|name
01005000133F0000|1|US|PICROSS S5
010050200D0DA000|1|US|Fitness Boxing
0100506005A2C000|1|JP|LOST SPHEAR
010050700EAD2000|1|US|Desktop Baseball
010050800D424000|1|US|Pocket League Story
010050E012BD0000|1|US|Office Lovers
010050E0134F6000|1|JP|Touhou spell bubble
010050E015B06000|1|JP|バンドリ!  ガールズバンドパーティ!  for Nintendo Switch
0100515014A94000|1|US|King of Seas
0100518013CBC000|1|JP|バディミッション BOND
010051B00F2A6000|1|JP|机でラグビー
010051C00F0DA000|1|JP|マリオ&ソニック AT 東京2020オリンピック™
010052400C622000|1|US|Forgotton Anne
010052400CF68000|1|JP|超・逃走中＆超・戦闘中 ダブルパック
0100527018A20000|1|US|The Legacy: Prisoner
0100531016686000|1|US|New York Mysteries: High Voltage
010053600DFA0000|1|JP|夢現Re:Master
01005400145AC000|1|JP|遊戯王ラッシュデュエル 最強バトルロイヤル!!
010054300D288000|1|US|Aces of the Luftwaffe - Squadron
010054500E6D4000|1|US|Ape Out
0100548011954000|1|US|ScourgeBringer
0100549013060000|1|US|KINGDOM HEARTS Melody of Memory
010054D01171C000|1|US|Do Not Feed the Monkeys
01005540111AC000|1|GB|Voxel Pirates
01005590133A8000|1|US|Pixel Puzzle Makeout League
010056201880C000|1|GB|Skye Tales
0100566010F3E000|1|US|Explosive Jake
0100566011658000|1|US|NecroWorm
0100568016EAC000|1|US|Work It Out! Job Challenge
010056A01713A000|1|JP|マガツバライ
010056F0134AC000|1|US|EPHEMERAL -FANTASY ON DARK-
010057400FD28000|1|GB|Biz Builder Delux
01005780106E8000|1|US|BurgerTime Party!
010057A011C88000|1|US|BRIGANDINE The Legend of Runersia
010057D00CF10000|1|US|Gelly Break
010058E01AC2C000|1|US|DRAGON QUEST MONSTERS: The Dark Prince
01005950105F4000|1|US|Voxel Galaxy
010059600EF64000|1|JP|ドラえもん のび太の牧場物語
010059A015DD2000|1|US|Have a Blast
010059B0151A2000|1|JP|さかあがりハリケーンPortable
010059E01CD92000|1|JP|RE:D Cherish!
010059F0185FE000|1|JP|ナイツ・イン・ザ・ナイトメア
01005A5015D3A000|1|JP|パルフェリメイク
01005A501AF78000|1|US|Demon Sword: Incubus
01005A6019030000|1|US|Pompom: The Great Space Rescue
01005A70096FA000|1|US|Kirby™ Star Allies
01005A801594E000|1|GB|Alex Kidd in Miracle World DX
01005AE00A528000|1|US|Star Ghost
01005AE012136000|1|US|Neon Abyss
01005AF0167C0000|1|US|Instant Sports Paradise
01005B001B6D2000|1|US|Legendary Tales: Stolen Life
01005B3005D6E000|1|US|League of Evil
01005B800DF58000|1|US|Gakuen Club
01005BA00BEE6000|1|US|TRIVIAL PURSUIT® Live!
01005BA011EDE000|1|JP|OZMAFIA!!-vivace-
01005BE008674000|1|US|IMPLOSION
01005BF0195D4000|1|JP|悠久のカンパネラ
01005C001B696000|1|US|Speed Crew
01005C1016328000|1|US|Hampuzz
01005C201074E000|1|JP|BUSTAFELLOWS
01005C501AD1C000|1|US|Chompy Chomp Chomp Party
01005C7011DA2000|1|US|Princess Closet
01005CD0191B2000|1|US|Azure Striker GUNVOLT 3
01005CE01BEAC000|1|GB|Born Of Bread
01005D401363E000|1|JP|ボクらの放課後あそび
01005D8017CB2000|1|US|Sam & Max: Beyond Time and Space
01005E200E6FE000|1|US|Super Kickers League Ultimate
01005E300F0C2000|1|JP|MISTOVER
01005E901305E000|1|JP|KINGDOM HEARTS Melody of Memory
01005E90194E0000|1|US|Monster Menu: The Scavenger's Cookbook
01005E901C1D4000|1|US|Gunbrella
01005EB012FE2000|1|JP|ワガママハイスペック
01005EE013888000|1|JP|魔界戦記ディスガイア６
01005F1011640000|1|JP|ペルソナ５ スクランブル ザ ファントム ストライカーズ
01005FB011B34000|1|JP|海腹川背 BaZooKa!
01005FB01ABE6000|1|US|Tents and Trees
01005FF013CF6000|1|JP|恋愛、借りちゃいました
0100603011B2E000|1|KR|오니가 우는 나라
010060700D24C000|1|US|Cafeteria Nipponica
01006080144E2000|1|GB|Thief's Shelter
010060C00E280000|1|US|Professor Lupo and his Horrible Pets
010060D0123CA000|1|JP|シャドウバース チャンピオンズバトル
010061D015ADA000|1|US|Osyaberi! Horijyo! Gekihori: Anna Holinski saves the universe, alright?!
010061E014F66000|1|JP|剣が君 for S
010062200CF14000|1|US|Cinderella - An Interactive Fairytale
010062600D236000|1|US|The Path of Motus
010062A016578000|1|US|Ice Station Z
010062F00CAE2000|1|US|Art of Balance
0100631008244000|1|GB|Pixel Action Heroes
010063201BA4C000|1|JP|サイキック5 エターナル
0100634011250000|1|US|Overdriven Reloaded: Special Edition
010063800FCDC000|1|US|Jet Kave Adventure
0100639014BEA000|1|US|Timelie
0100641013A0C000|1|US|Werewolf: The Apocalypse — Heart of the Forest
0100641015EFA000|1|JP|カニノケンカ -Fight Crab-
0100644008454000|1|US|Slime-san
010064400EDE2000|1|US|8-Bit Farm
010064500AF72000|1|US|Aegis Defenders
01006450137C8000|1|JP|キャプテン翼 RISE OF NEW CHAMPIONS
0100648017720000|1|JP|ファイアーエムブレム無双 風花雪月
010064A01335E000|1|GB|Gravity Heroes
010064E013746000|1|US|When the Past was Around
01006500123DE000|1|US|The Almost Gone
0100650019E92000|1|JP|ウィッチズガーデン
0100653015272000|1|US|Throw it! Animal Park
010065601474C000|1|JP|少女首領の推理領域 -黄金島の密約-
0100656014AF2000|1|JP|トリッキーS
0100656017246000|1|US|Salaryman Shi
010065700EE06000|1|US|Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda
010065900CB3A000|1|US|Katamari Damacy REROLL
010065901604C000|1|US|Sky Racket
010065A017328000|1|JP|Conan Chop Chop
010065D00E2FE000|1|JP|絶体絶命都市４Plus -Summer Memories- for Nintendo Switch
01006600151F4000|1|JP|怪盗ロビーと忘れられた神殿
0100669004754000|1|JP|プランテラ ガーデンライフ DXエディション
010066B016CC4000|1|US|TRIANGLE STRATEGY™
010066F009524000|1|US|Ultra Space Battle Brawl
010066F01929C000|1|US|Ultra Mega Xtra Party Challenge
0100671010694000|1|GB|Voxel Galaxy
01006710122CE000|1|US|Aeolis Tournament
010067300AFFA000|1|US|EARTHLOCK
01006730137CA000|1|GB|Captain Tsubasa: Rise of New Champions
01006740034F6000|1|US|JUST DANCE® 2017
010068000DE92000|1|US|Gabbuchi
010068200BF14000|1|US|RISK® Global Domination
0100683011A2E000|1|ZH|疯狂兔子：奇遇派对
010068501AC48000|1|JP|初恋サンカイメ
01006880148AE000|1|US|Lost Lands 2: The Four Horsemen
010068C00F324000|1|US|Disgaea 4 Complete+
010068D0191B6000|1|US|Jack Move
010068F0131E4000|1|US|Game Dev Tycoon
0100693013C9C000|1|JP|時計仕掛けのレイライン -陽炎に彷徨う魔女-
01006940160B2000|1|JP|経験ゼロなクラスメイト
0100696015CD4000|1|US|Warp Frontier
010069700AF9C000|1|US|Happy Birthdays
0100697019538000|1|GB|Witch on the Holy Night
010069800E060000|1|US|Doodle Mafia: Crime City
0100699012F82000|1|US|Cake Bash
010069B00EAC8000|1|US|Bot Vice
010069B01B3AC000|1|JP|リアセカイ
010069F0135C4000|1|US|Boomerang Fu
01006A1014444000|1|JP|ワールズエンドクラブ
01006A900C686000|1|US|Just Dance® 2019
01006AF00EB6C000|1|US|KILL la KILL -IF
01006AF0124BC000|1|JP|Fit Boxing 2 -リズム＆エクササイズ-
01006B2010DDA000|1|JP|ピカピカナース物語 小児科はいつも大騒ぎ for Nintendo Switch
01006B501BCD4000|1|JP|役づくりパズル　ゆめいろユラム
01006B6017BBE000|1|JP|冤罪執行遊戯ユルキル
01006B700EA6A000|1|US|Automachef
01006B701AA88000|1|US|IDEA
01006BB0091F4000|1|JP|迷宮の塔 トレジャーダンジョン
01006BD01C1B6000|1|US|CRYMACHINA
01006C8014DDA000|1|US|Very Very Valet
01006CB01BEB2000|1|US|Knight vs Giant: The Broken Excalibur
01006DC00ED1A000|1|US|Shiny Ski Resort
01006E30099B8000|1|US|Pic-a-Pix Deluxe
01006E3018574000|1|US|What Lies in the Multiverse
01006E50094E6000|1|JP|forma.8
01006E500BE94000|1|JP|シフトクアンタム Shift Quantum
01006E50177BE000|1|GB|Our Winter Sports
01006E600F8D8000|1|US|AeternoBlade II
01006E6017792000|1|US|Fire Emblem Warriors: Three Hopes
01006E701ADC0000|1|US|Skinny & Franko: Fists of Violence
01006EE00AE38000|1|US|Shining Resonance Refrain
01006EE00EB0E000|1|US|Voxel Sword
01006F000D056000|1|JP|ニンジャボックス
01006F6010D94000|1|GB|Asterix & Obelix XXL3: The Crystal Menhir
01006FA00E8A0000|1|JP|東京2020オリンピック The Official Video Game™
01006FD011102000|1|KR|페르소나 5 스크램블 더 팬텀 스트라이커즈
010070000ED9E000|1|US|Fury Unleashed
0100703011258000|1|US|BRIGANDINE The Legend of Runersia
010070900D972000|1|US|Super Phantom Cat: Remake
010070A012B72000|1|JP|Sugar*Style
010071000AAFC000|1|US|Deep Ones
0100712018062000|1|JP|ドラえもん のび太の牧場物語 大自然の王国とみんなの家
010071400BDDC000|1|JP|ダイダロス：ジ・アウェイクニング・オブ・ゴールデンジャズ
010071B01AF46000|1|US|Shishi: Timeless Prelude
010071E01ADD8000|1|US|Fragment's Note2+
01007230178BC000|1|US|Potato Flowers in Full Bloom
0100727015D98000|1|JP|フユキス -In the snowy landscape you give me a first kiss-
010072800B1FC000|1|US|Toy Stunt Bike: Tiptop's Trials
010073200B83C000|1|JP|大図書館の羊飼い -Library Party-
010073301BCC8000|1|GB|Super Adventure Hand
010074100EB70000|1|GB|KILL la KILL - IF
01007440134A8000|1|JP|大正メビウスライン 大全
010074500E6BC000|1|JP|BIOHAZARD 5
010074F01535A000|1|US|Lost Lands: Mistakes of the Past
010075000D092000|1|US|Bad North
010075100D450000|1|US|Collidalot
010075400DEC6000|1|US|Ayakashi Koi Gikyoku -Forbidden Romance with Mysterious Spirit-
01007580168B8000|1|US|Off The Road Unleashed
010075A00B7C8000|1|JP|太鼓の達人 Nintendo Switchば～じょん!
010076100AAC8000|1|JP|くにおくん ザ・ワールド クラシックスコレクション
010076400D678000|1|JP|アペリオン・サイバーストーム
0100765016DB8000|1|GB|Faraday Protocol
0100765018DD6000|1|JP|アパシー 鳴神学園七不思議
010076800B06E000|1|US|Mega Man 11
010076A009426000|1|US|TorqueL -Physics Modified Edition-
010076A016920000|1|US|Who Is Zombie
010076B01427E000|1|JP|スピードリミット
010076B01C16E000|1|US|LEGO® 2K Drive
010077300A9AC000|1|JP|ポータルナイツ
0100773019F7C000|1|JP|エヴァーメイデン ～堕落の園の乙女たち～
010077401083E000|1|US|Crash Drive 2
010077501775E000|1|US|DEADCRAFT
010077B012D4A000|1|JP|クレイジーキャプチャー
010078100ECA4000|1|JP|魂斗羅 ローグ コープス
010078700B2CC000|1|US|Caveman Warriors
010078800E8F0000|1|US|Venture Kid
010078E011FC2000|1|US|Working Zombies
01007920129C0000|1|US|Unrailed!
010079300D508000|1|US|SUPER DRAGON BALL HEROES WORLD MISSION
0100796015D62000|1|US|Sword of the Necromancer
010079A0119CA000|1|JP|イヌワシ～うらぶれ探偵とお嬢様刑事の池袋事件ファイル～
010079A01219C000|1|US|Dangerous Relationship
01007A300C856000|1|US|Xenon Valkyrie+
01007A5016C96000|1|US|Conan Chop Chop
01007A60125F2000|1|US|Mad Rat Dead
01007B0014300000|1|US|R-Type® Final 2
01007B200E7D0000|1|US|Domiverse
01007B4013436000|1|US|Puddle Knights
01007BC00F0C4000|1|US|MISTOVER
01007BE00FE58000|1|US|Desktop Dodgeball
01007BF013A88000|1|US|Foregone
01007C901A9A2000|1|JP|放課後シンデレラ２
01007CA012B68000|1|US|Helheim Hassle
01007CA019FC2000|1|JP|フローラル・フローラブ
01007CC00BA2A000|1|JP|キューブクリエイターX
01007D0013076000|1|US|Clan N
01007D100E5B2000|1|JP|スクエアピクト Block-a-Pix DELUXE
01007D500F724000|1|US|Yellow Fins
01007D701856C000|1|JP|Fragment's Note+
01007D9016E4A000|1|US|10 Second Ninja X
01007DA0140E8000|1|US|Miitopia™
01007DD013CA8000|1|GB|Yumemidori Nostalgia
01007DD01AD7E000|1|US|Birds and Blocks 2
01007DF0119F6000|1|JP|ゴシックマーダー -運命を変えるアドベンチャー-
01007E4013A08000|1|US|The Flower Collectors
01007E6007764000|1|US|Death Squared
01007EF01B110000|1|GB|Punch Club 2: Fast Forward
01007EF01C0D2000|1|US|Samba de Amigo: Party Central
01007F30124EA000|1|US|Vortex Attack EX
01007F6019E2A000|1|US|Process of Elimination
01007FA00BD60000|1|JP|GEKIDO
01007FA014AAA000|1|US|Rising Hell
01007FC012FB4000|1|US|Vectronom
01007FE015CD6000|1|JP|イースIX -Monstrum NOX-
01008020194C0000|1|JP|マジェスティック☆マジョリカル
0100814013850000|1|US|Liberated: Enhanced Edition
010081601A214000|1|US|DRAGON QUEST TREASURES
01008170120C2000|1|US|Darkestville Castle
010081D00E6BA000|1|US|Resident Evil 5
010082700F2D2000|1|US|DRAGON QUEST® XI S: Echoes of an Elusive Age - Definitive Edition
010082700FD42000|1|US|New Super Lucky's Tale
010082900B810000|1|US|Flat Heroes
010082900E176000|1|GB|A.O.T. 2
0100829018568000|1|US|SD GUNDAM BATTLE ALLIANCE
010082C017E30000|1|US|HYPER DRONE X
010082E016CFC000|1|JP|アオナツライン -Blue, Summertime Blue.-
0100836017CD0000|1|US|Touken Ranbu Warriors
010083D00D170000|1|US|Venture Towns
010083D00F02E000|1|US|Instant Sports
010083E018AF2000|1|US|Our Summer Sports
0100847013D24000|1|JP|イモータルズ フィニクス ライジング
010084800F7A4000|1|US|SWORD ART ONLINE: FATAL BULLET Complete Edition
0100848014154000|1|JP|ハミダシクリエイティブ
010084D01CA20000|1|GB|Kittengumi: The Sakabato's Thief
010084F015646000|1|US|Bonkies
010085501ACBE000|1|US|Breakers Collection
010085D01753A000|1|US|Rabbids®: Party of Legends
010086100AA54000|1|US|Portal Knights
010086500AC4A000|1|US|Lode Runner Legacy
01008750194BE000|1|JP|紅月ゆれる恋あかり
010087700F1DE000|1|US|Desktop Bowling
010087E00B0E6000|1|US|Toki Tori 2+: Nintendo Switch Edition
010087F00D8BA000|1|JP|机でピンポン
010088D00F6D0000|1|US|Tic-Tac-Letters by POWGI
010088E0109C0000|1|US|Trine 4: The Nightmare Prince
010088F00AD80000|1|US|Super One More Jump
01008960134AA000|1|US|Steam Prison
01008960136F0000|1|US|Ys IX: Monstrum Nox
0100896014D8A000|1|US|Deadly Days
0100898018928000|1|US|Adventure Academia: The Fractured Continent
010089A012372000|1|US|Steam Tactics
010089B013106000|1|US|HARDCORE MECHA
01008A8019688000|1|JP|はつゆきさくら White Graduation
01008AD014A6A000|1|JP|スペードの国のアリス ～Wonderful White World～
01008AF0080B8000|1|US|Embers of Mirrim
01008B101124E000|1|US|ZikSquare
01008B10119E6000|1|US|Save Your Nuts
01008B301611C000|1|US|BLUE REFLECTION: Second Light
01008B400BE5E000|1|JP|返校 -Detention-
01008C701215A000|1|US|Infini
01008CA00D71C000|1|US|Aperion Cyberstorm
01008CA010078000|1|GB|Desktop Rugby
01008CA013694000|1|US|PHOGS!
01008CB00D974000|1|JP|ファントムキャット スーパーニャーエディション
01008CB00E6B4000|1|US|Pocket Arcade Story
01008D00062C2000|1|US|VOEZ
01008D800F9DC000|1|US|Just Dance® 2020
01008DB00FEA8000|1|KR|성검전설3 TRIALS of MANA
01008DB016F96000|1|US|Tux and Fanny
01008DC0119A4000|1|US|PICROSS S4
01008DC013E80000|1|US|Thomas Was Alone
01008DE0132E6000|1|GB|KungFu Kickball
01008E000EAD4000|1|GB|Desktop Baseball
01008E10150A4000|1|US|Dynasty Warriors 9 Empires
01008E401691A000|1|JP|スターメロディー ユメミドリーマー
01008E8012C02000|1|US|Agent A: A puzzle in disguise
01008ED00E6C0000|1|US|Resident Evil 6
01008EE010504000|1|JP|コーヒートーク
01008F101678C000|1|JP|ニャンザの冒険
01008F1018EDA000|1|US|Roundguard
01008F200C880000|1|US|Mugsters
01008FC0100CA000|1|US|DRAGON QUEST BUILDERS™ 2 JUMBO DEMO
0100908013DB6000|1|GB|Virtual Battle
010090B005150000|1|US|Oceanhorn - Monster of Uncharted Seas
010091201605A000|1|US|Kirby™ and the Forgotten Land
01009160128E8000|1|JP|Root Film
0100917007888000|1|US|Piczle Lines DX
010091700EA2A000|1|US|Bleep Bloop
0100918014b02000|1|US|Disgaea 6: Defiance of Destiny
010091C015786000|1|US|Smart Moves
010091D01A57E000|1|US|Kirby’s Return to Dream Land™ Deluxe
010092801379E000|1|JP|おうちでリラックマ リラックマがおうちにやってきた
0100929013B7C000|1|US|Unbound: Worlds Apart
010092D00CC12000|1|US|Octahedron: Transfixed Edition
010092D01CB50000|1|GB|Adventures of Ben: Rabbit Run
010092F011F5C000|1|US|Desktop Basketball
0100930002EAA000|1|JP|ドラゴンクエストヒーローズI・II for Nintendo Switch
010093700BCDC000|1|US|Dungeon Village
010093A01305C000|1|US|MONSTER HUNTER RISE
010093A0135D6000|1|US|Little Nightmares II
010093E00ACB0000|1|US|Kid Tripp
010094401280A000|1|US|Neon Abyss
010094601432C000|1|US|PICROSS S6
010094700E2F2000|1|JP|私立ベルばら学園  ～ベルサイユのばらRe*imagination～
010094E00E018000|1|US|Monster Puzzle
0100950019452000|1|US|Machinika Museum
01009510184C0000|1|JP|カテゴリーI ～死線上のサバイバー～
0100955012CEA000|1|JP|ジャックジャンヌ
0100957013A2E000|1|GB|FAMILY TRAINER
01009570185D6000|1|GB|Lost Ruins
010095A00D316000|1|JP|フォーゴットン・アン
010095B00AA38000|1|US|MONOPOLY® for Nintendo Switch™
010095D01760E000|1|US|JoJo's Bizarre Adventure: All-Star Battle R
010095E018E5E000|1|JP|Fit Boxing 北斗の拳 ～お前はもう痩せている～
010096000EB10000|1|GB|Voxel Sword
0100963013CFE000|1|JP|金色ラブリッチェ-Golden Time-
010096E008BAA000|1|JP|ハッピーバースデイズ
010096E00CD08000|1|JP|ゾイドワイルド キング オブ ブラスト
010097000C398000|1|US|Ninjin: Clash of Carrots
0100974004924000|1|US|Rayman® Legends Definitive Edition
010097400A148000|1|JP|PixelJunk™ モンスターズ2
01009770152D4000|1|US|Bullet Beat
0100980010EE6000|1|KR|하츠네 미쿠 프로젝트 디바 MEGA39's
010098B00EC54000|1|US|Kairobotica
010098C01791C000|1|US|Abyss Memory Fallen Angel and the Path of Magic
010099200F6C2000|1|US|Galaxy Champions TV
010099600CC38000|1|US|Boreal Blade
010099700EB6A000|1|JP|キルラキル ザ・ゲーム -異布-
010099D01558A000|1|US|Okinawa Rush
01009A500D8CC000|1|US|Croc's World Run
01009A500E3DA000|1|US|'n Verlore Verstand
01009A700D502000|1|JP|スーパードラゴンボールヒーローズ ワールドミッション
01009AF00E0BE000|1|JP|ゼノン ヴァルキリー プラス
01009AF019046000|1|JP|新テニスの王子様 LET'S GO!! 〜Daily Life〜 from RisingBeat
01009B101044C000|1|US|The Legend of Heroes: Trails of Cold Steel III
01009B1017CE0000|1|US|Lila's Sky Ark
01009B2017142000|1|US|Darkness and Flame: Missing Memories
01009B30095F8000|1|JP|クリプト・オブ・ネクロダンサー: Nintendo Switch Edition
01009B6010FB6000|1|JP|Voxel Pirates (ボクセルパイレーツ)
01009B6013156000|1|US|I, AI
01009BC00C0A0000|1|US|Combat Core
01009C400C5CA000|1|US|Robbotto
01009C8019290000|1|US|Monster destroyer
01009C900EB5C000|1|JP|DAEMON X MACHINA (デモンエクスマキナ)
01009CA0148BC000|1|JP|現代大戦略2020～揺れる世界秩序! 大国の野望と世界大戦～
01009CD00C786000|1|US|X-Morph: Defense
01009CD019080000|1|US|ANNO: Mutationem
01009CF00A9C4000|1|US|Word Search by POWGI
01009D100ED86000|1|JP|ケイデンス・オブ・ハイラル: クリプト・オブ・ネクロダンサー feat. ゼルダの伝説
01009D300F12C000|1|JP|IxSHE Tell
01009D6010C44000|1|US|Piczle Cross Adventure
01009D80142E8000|1|US|Georifters
01009D901624A000|1|US|The DioField Chronicle
01009DF00CC92000|1|JP|BLAZBLUE CENTRALFICTION Special Edition
01009E101BD66000|1|US|Princess Closet - Fashion and love will change me -
01009E800F2F6000|1|JP|魔界戦記ディスガイア４ Return
01009E8015E80000|1|JP|Strawberry Nauts-ストロベリーノーツ-
01009ED019FA6000|1|US|GrimGrimoire OnceMore
01009F2014422000|1|GB|Dream House Days DX
01009F201945A000|1|US|Factorio
01009F4013A0A000|1|US|Dry Drowning
01009F501BB0E000|1|US|LEGEND BOWL
01009F6013218000|1|GB|Niche - a genetics survival game
01009F8012A3A000|1|KR|Root Film
01009FB00FDCE000|1|JP|ビビエット
01009FD0137A0000|1|US|Traditional Tactics Ne+
0100A02012684000|1|JP|ゾイドワイルド インフィニティブラスト
0100A08013BB6000|1|US|Crush Crush
0100A0A0136E8000|1|US|Adventures of Chris
0100A1200F1E0000|1|GB|Desktop Bowling
0100A1400AC08000|1|US|Urban Trial Playground
0100A15010048000|1|US|Desktop Rugby
0100A1600DB6E000|1|JP|エース・オブ・ルフトバッフェ -スクアドロン-
0100A160198EE000|1|US|Afterthought
0100A1900B5B8000|1|US|Animated Jigsaws: Beautiful Japanese Scenery
0100A21017FC6000|1|US|Backbeat
0100A24012862000|1|US|Crypt of the Serpent King
0100A280187BC000|1|US|HARVESTELLA
0100A2A00B6D6000|1|JP|チャリオット 王様パック
0100A2C01320E000|1|US|Hyrule Warriors: Age of Calamity
0100A2C019056000|1|JP|思い出抱えてアイにコイ!!
0100A3300CD22000|1|US|OkunoKA
0100A330107FA000|1|US|Woodle Tree 2: Deluxe
0100A36013A64000|1|US|Summer Catchers
0100A36014A4C000|1|JP|かけぬけ★青春スパーキング!
0100A3D016458000|1|US|Splatter
0100A4001644E000|1|US|Jigsaw Fun: Amazing Animals
0100A4100DDC2000|1|US|R-Type Dimensions EX
0100A4101296C000|1|US|RESEARCH and DESTROY
0100A4501C430000|1|US|World Spin
0100A490189EE000|1|JP|クライウミクライウミ
0100A4A00A958000|1|US|Qbik
0100A4A00FDE4000|1|JP|リンク絵 Link-a-Pix DELUXE
0100A4D019CCA000|1|US|Desktop Soccer 2
0100A4E00F04C000|1|JP|たべごろ! スーパーモンキーボール
0100A4E01823E000|1|GB|Our Ninja World
0100A52014B08000|1|US|Crying Suns
0100A5400AC86000|1|US|ARMS™
0100A5E00D22E000|1|US|Grand Prix Story
0100A5F017E9E000|1|US|LIVE A LIVE
0100A6001548A000|1|US|Griftlands
0100A68013A3E000|1|US|Metamorphosis
0100A6B0108DA000|1|US|The Touryst
0100A70019EC6000|1|US|Void Terrarium 2
0100A7701943A000|1|US|Youropa
0100A7800ED94000|1|US|Trials Rising Standard Edition
0100A7901B7FC000|1|US|Oaken
0100A7D00A982000|1|JP|ロロロロ
0100A7F0147A6000|1|JP|ま～るい地球が四角くなった!? デジボク地球防衛軍 EARTH DEFENSE FORCE: WORLD BROTHERS
0100A8200D0EE000|1|US|Retimed
0100A85012830000|1|US|Hidden in Plain Sight
0100A8A00D27E000|1|US|Alternate Jake Hunter: DAEDALUS The Awakening of Golden Jazz
0100A94015896000|1|US|SHAPE SUITABLE
0100A9900C380000|1|US|Energy Cycle Edge
0100A9A0088FE000|1|US|Max: The Curse of Brotherhood
0100A9B016B20000|1|GB|The Wild at Heart
0100A9B01A804000|1|US|Fitness Circuit
0100AA1011A58000|1|JP|机でバレー
0100AA20125D6000|1|US|Cris Tales
0100AA2018846000|1|JP|太鼓の達人 ドンダフルフェスティバル
0100AA300E158000|1|JP|スーパーロボット大戦T
0100AA4019CD6000|1|US|Hana Awase New Moon -Mizuchi Volume-
0100AA800E7E8000|1|US|The Mystery of Woolley Mountain
0100AA80177CC000|1|JP|冥契のルペルカリア
0100AAC008ADA000|1|US|Pic-a-Pix Deluxe
0100AAD016738000|1|JP|9-nine-
0100AAD018D6E000|1|US|The Legacy: The Tree of Might
0100AAD019916000|1|US|Happy Animals Mini Golf
0100AB400C5A4000|1|JP|ネコ・トモ
0100AC4012418000|1|US|Kirby Fighters™ 2
0100AC601BA70000|1|US|Chants of Sennaar
0100AC8013854000|1|GB|Down in Bermuda
0100ACB00F72A000|1|GB|The Tenth Line Special Edition
0100ACC00A56E000|1|US|Midnight Deluxe
0100ACD012B06000|1|JP|妖怪学園Y ～ワイワイ学園生活～
0100AD301A76E000|1|US|I am an Air Traffic Controller - AIRPORT HERO HANEDA
0100AD40128B8000|1|US|Hypnospace Outlaw
0100AD8010538000|1|JP|Voxel Galaxy (ボクセルギャラクシー)
0100AD801318A000|1|US|PixelJunk Eden 2
0100ADA00BE3C000|1|US|INSTANT TENNIS
0100ADC014876000|1|JP|戦国†恋姫～乙女絢爛☆戦国絵巻～
0100AE5014848000|1|US|Astalon: Tears of the Earth
0100AE800C9C6000|1|GB|Yoshi's Crafted World
0100AEB0164C2000|1|JP|Fury Unleashed
0100AEE012104000|1|US|My Bewitching Perfume
0100AF100CAF6000|1|JP|リプキス
0100AF8016E3E000|1|US|Our Summer Festival
0100AF801910C000|1|GB|Fragment's Note+
0100AFB00DAC0000|1|JP|LITTLE FRIENDS -DOGS & CATS- (リトルフレンズ ドッグス＆キャッツ)
0100AFC01A0BE000|1|GB|Silent Hope
0100AFE014250000|1|US|A-Train: All Aboard! Tourism
0100B0300FC02000|1|US|Link-a-Pix Deluxe
0100B1B0156DA000|1|JP|フルキスS
0100B1C00949A000|1|US|AeternoBlade
0100B260116E4000|1|US|Sky Rogue
0100B2800D506000|1|GB|SUPER DRAGON BALL HEROES WORLD MISSION
0100B2F0124D4000|1|US|Vitamin Connection
0100B4700B5B0000|1|JP|MAX マジックマーカーと兄弟の絆
0100B4B00F9F6000|1|JP|プチコン4 SmileBASIC
0100B4B01AF8C000|1|US|Fights in Tight Spaces
0100B4D00E5A6000|1|US|Kitty Love -Way to look for love-
0100B4F01B8EC000|1|JP|ナイツ・イン・ザ・ナイトメア
0100B5000D49C000|1|US|Epic Astro Story
0100B50018F78000|1|US|VALIS: The Fantasm Soldier Collection II
0100B5401217C000|1|US|My Butler
0100B56010A34000|1|JP|ボクらのスクールバトル
0100B5D011390000|1|JP|ピクセル クロス アドベンチャー
0100B6801137E000|1|US|Bravely Default™ II
0100B6B012FF4000|1|US|Birds and Blocks
0100B7101475E000|1|JP|タイピングクエスト
0100B7200E02E000|1|US|BOXBOY! + BOXGIRL!
0100B720103EE000|1|US|Skybolt Zack
0100B7B009532000|1|US|Super Chariot
0100B7E00E026000|1|US|Super Mega Baseball 2: Ultimate Edition
0100B81019686000|1|JP|大戦略SSB
0100B8200ECA6000|1|US|CONTRA: ROGUE CORPS
0100B82017132000|1|JP|アーキタイプ・アーカディア
0100B8D018572000|1|US|Arise: A Simple Story - Definitive Edition
0100B94013D28000|1|US|16-Bit Soccer
0100B9B01A936000|1|JP|シカトリス
0100B9C0161B6000|1|JP|ガラス姫と鏡の従者
0100B9F00B58E000|1|US|DRAGON BALL Xenoverse 2
0100BA30152A2000|1|US|Glyph
0100BA700E8A6000|1|JP|東京2020オリンピック The Official Video Game
0100BA8015CEC000|1|US|Derpy Conga
0100BAA01592A000|1|US|The Lightbringer
0100BB301CA5E000|1|US|Turbo Shell
0100BB500AAE6000|1|US|Metropolis: Lux Obscura
0100BB901AC74000|1|US|2021: Moon Escape
0100BBA01AA48000|1|US|Gal Guardians: Demon Purge
0100BBF013D6E000|1|US|Lonely Mountains: Downhill
0100BBF01ACE4000|1|US|Brave Dungeon -The Meaning of Justice-
0100BD0019A72000|1|US|Our Fantasy Quest
0100BD801AE7C000|1|JP|バッカニヤ
0100BD801BA68000|1|US|STAR OCEAN THE SECOND STORY R
